idcolumna,idgrupo,nombre,texto,campo,tipo,orden,imagenes,usarEtiquetasIni,tabla,desglosable,actualizable,campoVisualizacion,anchoPropio,tablaorigen,parteSql,parteSqlIdgestorbasedatos,parteSqlResto,verColumnaDefecto,visibleDashboard,disponible
303,1,campofecha2,campofecha2,campofecha2,6,303,,2,segcli,0,1,vercampofecha2seg,,,act.campofecha2,,,0,False,True
304,1,campofecha3,campofecha3,campofecha3,6,304,,2,segcli,0,1,vercampofecha3seg,,,act.campofecha3,,,0,False,True
305,1,campofecha4,campofecha4,campofecha4,6,305,,2,segcli,0,1,vercampofecha4seg,,,act.campofecha4,,,0,False,True
306,1,campofecha5,campofecha5,campofecha5,6,306,,2,segcli,0,1,vercampofecha5seg,,,act.campofecha5,,,0,False,True
307,1,campofecha6,campofecha6,campofecha6,6,307,,2,segcli,0,1,vercampofecha6seg,100,,act.campofecha6,,,0,False,True
308,1,campofecha7,campofecha7,campofecha7,6,308,,2,segcli,0,1,vercampofecha7seg,,,act.campofecha7,,,0,False,True
309,1,campofecha8,campofecha8,campofecha8,6,309,,2,segcli,0,1,vercampofecha8seg,,,act.campofecha8,,,0,False,True
310,1,campofecha9,campofecha9,campofecha9,6,310,,2,segcli,0,1,vercampofecha9seg,,,act.campofecha9,,,0,False,True
311,1,campofecha10,campofecha10,campofecha10,6,311,,2,segcli,0,1,vercampofecha10seg,,,act.campofecha10,,,0,False,True
312,1,campofecha11,campofecha11,campofecha11,6,312,,2,segcli,0,1,vercampofecha11seg,,,act.campofecha11,,,0,False,True
313,1,campofecha12,campofecha12,campofecha12,6,313,,2,segcli,0,1,vercampofecha12seg,,,act.campofecha12,,,0,False,True
314,13,fechaaltacliente,Fecha Alta Cliente,fechaaltacliente,6,23,,0,Fecha Alta Cliente,0,0,,120,,,,,0,False,True
315,13,facturar,Facturar,facturar,3,26,:NoRealizada|0:NoRealizada|1:Realizada,0,Facturar,0,0,,100,,,,,0,False,True
316,4,Edad,Edad,edad,10,56,,0,Edad,0,1,,100,,,,,0,False,True
317,20,Nombre,Nombre,snombrecli,0,18,,0,Nombre,0,0,,200,,,,,1,False,True
318,20,Fecha Alta,Fecha Alta,dfecha,6,18,,0,Fecha Alta,0,0,,100,,,,,1,False,True
319,20,Mutua,Mutua,snombremutua,0,18,,0,Mutua,0,0,,200,,,,,1,False,True
320,20,Nº Volante/Referencia,Nº Volante/Referencia,numvolante,0,18,,0,Nº Volante/Referencia,0,0,,150,,,,,1,False,True
321,20,Importe,Importe,fimporte,8,18,,0,Importe,0,0,,100,,,,,1,False,True
322,20,Cobrado,Cobrado,cobrado,1,18,,0,Cobrado,0,0,,100,,,,,1,False,True
323,20,Facturado,Facturado,facturado,1,18,,0,Facturado,0,0,,100,,,,,1,False,True
324,20,Nº Factura,Nº Factura,inumfactura,0,18,,0,Nº Factura,0,0,,,,,,,1,False,True
325,20,Año Factura,Año Factura,yearfact,0,18,,0,Año Factura,0,0,,,,,,,1,False,True
326,20,Usuario,cliUsuario,usuario,0,18,,1,Usuario,0,0,,,,,,,1,False,True
327,20,Serie,Serie,serie,0,18,,0,Serie,0,0,,,,,,,0,False,True
328,20,Fecha Cobro,Fecha Cobro,dfechacobro,6,18,,0,Fecha Cobro,0,0,,100,,,,,0,False,True
329,20,Fecha Factura,Fecha Factura,dfechafact,6,18,,0,Fecha Factura,0,0,,100,,,,,0,False,True
330,19,campo3,campo3,campo3,0,52,,2,segcli,0,0,vercampo3seg,100,,,,,0,False,True
331,19,campo6,campo6,campo6,0,53,,2,segcli,0,0,vercampo6seg,100,,,,,0,False,True
332,19,campo10,campo10,campo10,0,54,,2,segcli,0,0,vercampo10seg,100,,,,,0,False,True
333,19,campo11,campo11,campo11,0,55,,2,segcli,0,0,vercampo11seg,100,,,,,0,False,True
334,19,campo12,campo12,campo12,0,56,,2,segcli,0,0,vercampo12seg,100,,,,,0,False,True
335,19,campo13,campo13,campo13,0,57,,2,segcli,0,0,vercampo13seg,100,,,,,0,False,True
336,19,campo14,campo14,campo14,0,58,,2,segcli,0,0,vercampo14seg,100,,,,,0,False,True
337,19,campo15,campo15,campo15,0,59,,2,segcli,0,0,vercampo15seg,100,,,,,0,False,True
338,19,campo17,campo17,campo17,0,60,,2,segcli,0,0,vercampo17seg,100,,,,,0,False,True
339,19,campo18,campo18,campo18,0,61,,2,segcli,0,0,vercampo18seg,100,,,,,0,False,True
340,19,Colectivo,Colectivo,perso88,0,62,,0,Colectivo,0,0,,100,,,,,0,False,True
341,19,campofecha1,campofecha1,campofecha1,6,63,,2,segcli,0,0,vercampofecha1seg,100,,,,,0,False,True
342,19,campofecha2,campofecha2,campofecha2,6,64,,2,segcli,0,0,vercampofecha2seg,100,,,,,0,False,True
343,19,campofecha3,campofecha3,campofecha3,6,65,,2,segcli,0,0,vercampofecha3seg,100,,,,,0,False,True
344,19,campofecha4,campofecha4,campofecha4,6,66,,2,segcli,0,0,vercampofecha4seg,100,,,,,0,False,True
345,19,campofecha5,campofecha5,campofecha5,6,67,,2,segcli,0,0,vercampofecha5seg,100,,,,,0,False,True
346,19,campofecha6,campofecha6,campofecha6,6,68,,2,segcli,0,0,vercampofecha6seg,100,,,,,0,False,True
347,19,campofecha7,campofecha7,campofecha7,6,69,,2,segcli,0,0,vercampofecha7seg,100,,,,,0,False,True
348,19,campofecha8,campofecha8,campofecha8,6,70,,2,segcli,0,0,vercampofecha8seg,100,,,,,0,False,True
349,19,campofecha9,campofecha9,campofecha9,6,71,,2,segcli,0,0,vercampofecha9seg,100,,,,,0,False,True
350,19,campofecha10,campofecha10,campofecha10,6,72,,2,segcli,0,0,vercampofecha10seg,100,,,,,0,False,True
351,19,campofecha11,campofecha11,campofecha11,6,73,,2,segcli,0,0,vercampofecha11seg,100,,,,,0,False,True
352,19,campofecha12,campofecha12,campofecha12,6,74,,2,segcli,0,0,vercampofecha12seg,100,,,,,0,False,True
353,12,Código,Código electrónico,codigo,0,21,,0,Código,0,0,,100,,,,,0,False,True
398,1,Teléfono,Teléfono,stelefonocli,0,398,,0,Teléfono,0,1,,100,,clipral.stelefonocli,813,c.stelefonocli,0,False,True
399,1,Teléfono 2,Teléfono 2,telefono2,0,399,,0,Teléfono 2,0,1,,100,,c.telefono2,,,0,False,True
400,1,Teléfono 3,Teléfono 3,telefono3,0,400,,0,Teléfono 3,0,1,,100,,c.telefono3,,,0,False,True
401,1,Móvil,Móvil,smovilcli,0,401,,0,Móvil,0,1,,100,,clipral.smovilcli,813,c.smovilcli,0,False,True
402,1,Correo Cliente,Correo Cliente,email,0,402,,0,Correo Cliente,0,1,,200,,clipral.email,813,c.email,0,False,True
403,13,Importe Impagado,Importe Impagado,importeimpagado,8,18,,0,Importe Impagado,0,0,,150,,,,,0,False,True
404,12,Teléfono 1,Teléfono 1,telefono1,0,22,,0,Teléfono 1,0,0,,100,,,,,0,False,True
405,12,Teléfono 2,Teléfono 2,telefono2,0,23,,0,Teléfono 2,0,0,,100,,,,,0,False,True
406,12,Teléfono 3,Teléfono 3,telefono3,0,24,,0,Teléfono 3,0,0,,100,,,,,0,False,True
407,12,Móvil,Móvil,movil,0,25,,0,Móvil,0,0,,100,,,,,0,False,True
408,12,Correo Electrónico,Correo Electrónico,email,0,26,,0,Correo Electrónico,0,0,,200,,,,,0,False,True
409,11,Teléfono 1,Teléfono 1,telefono1,0,19,,0,Teléfono 1,0,0,,100,,,,,1,False,True
410,11,Teléfono 2,Teléfono 2,telefono2,0,20,,0,Teléfono 2,0,0,,100,,,,,0,False,True
411,11,Teléfono 3,Teléfono 3,telefono3,0,21,,0,Teléfono 3,0,0,,100,,,,,0,False,True
412,11,Móvil,Móvil,movil,0,22,,0,Móvil,0,0,,100,,,,,1,False,True
413,11,Correo Electrónico,Correo Electrónico,email,0,23,,0,Correo Electrónico,0,0,,200,,,,,0,False,True
414,13,Teléfono,Teléfono,telefono1,0,12,,0,Teléfono,0,0,,120,,,,,1,False,True
415,13,Teléfono 2,Teléfono 2,telefono2,0,31,,0,Teléfono 2,0,0,,100,,,,,0,False,True
416,13,Teléfono 3,Teléfono 3,telefono3,0,32,,0,Teléfono 3,0,0,,100,,,,,0,False,True
417,13,Móvil,Móvil,movil,0,13,,0,Móvil,0,0,,100,,,,,1,False,True
418,13,Correo Electrónico,Correo Electrónico,email,0,18,,0,Correo Electrónico,0,0,,200,,,,,0,False,True
419,19,Teléfono 1,Teléfono 1,stelefonocli,0,75,,0,Teléfono 1,0,0,,100,,,,,0,False,True
420,19,Teléfono 2,Teléfono 2,telefono2,0,76,,0,Teléfono 2,0,0,,100,,,,,0,False,True
421,19,Teléfono 3,Teléfono 3,Telefono3,0,77,,0,Teléfono 3,0,0,,100,,,,,0,False,True
422,19,Móvil,Móvil,smovilcli,0,78,,0,Móvil,0,0,,100,,,,,0,False,True
423,19,Correo Electrónico,Correo Electrónico,email,0,79,,0,Correo Electrónico,0,0,,200,,,,,0,False,True
424,20,Teléfono 1,Teléfono 1,telefono1,0,18,,0,Teléfono 1,0,0,,100,,,,,0,False,True
425,20,Teléfono 2,Teléfono 2,telefono2,0,18,,0,Teléfono 2,0,0,,100,,,,,0,False,True
426,20,Teléfono 3,Teléfono 3,telefono3,0,18,,0,Teléfono 3,0,0,,100,,,,,0,False,True
427,20,Móvil,Móvil,movil,0,18,,0,Móvil,0,0,,100,,,,,0,False,True
428,20,Correo Electrónico,Correo Electrónico,email,0,18,,0,Correo Electrónico,0,0,,200,,,,,0,False,True
459,6,Descripción Expediente,ExpDescripcionExp,descexp,0,18,,1,Descripción Expediente,0,0,,150,,,,,1,False,True
464,6,Núm. Factura,Núm. Factura,inumfactura,0,18,,0,Núm. Factura,0,0,,100,,,,,1,False,True
465,6,Año Factura,Año Factura,yearfact,0,18,,0,Año Factura,0,0,,100,,,,,1,False,True
466,6,Serie,Serie,serie,0,18,,0,Serie,0,0,,100,,,,,1,False,True
467,6,Fecha Factura,Fecha Factura,fechafact,6,18,,0,Fecha Factura,0,0,,100,,,,,1,False,True
468,1,Tipo Asunto,Tipo Asunto,tipoasunto,0,66,,0,Tipo Asunto,0,1,bvertipoasunto,100,,tipoasun.tipoasunto,1,null as tipoasunto,0,False,True
469,1,Tipo Cliente,Tipo Cliente,tipocliente,0,67,,0,Tipo Cliente,0,1,,100,,null as tipocliente,1,c.tipofichero as tipocliente,0,False,True
477,1,Contrario,Contrario,contrario,0,68,,0,Contrario,0,1,procuradores=abogados,120,,clicont.snombreclicon as contrario,1,null as contrario,0,False,True
593,24,Nombre,Nombre,snombrecli,0,18,,0,Nombre,0,0,,200,,,,,1,False,True
594,24,Teléfono,Teléfono,stelefonocli,0,18,,0,Teléfono,0,0,,100,,,,,1,False,True
595,24,Movil,Móvil,smovilcli,0,18,,0,Móvil,0,0,,100,,,,,1,False,True
596,24,Correo,Correo,email,0,18,,0,Correo,0,0,,100,,,,,1,False,True
597,24,Medicacion,CliPer2,Perso2,0,18,,1,Medicación,0,0,,150,,,,,1,False,True
598,24,Tipo,CliPer1,Perso1,0,18,,1,Tipo,0,0,,100,,,,,1,False,True
599,24,Motivo,CliPer3,Perso3,0,18,,1,Motivo,0,0,,120,,,,,1,False,True
600,24,Estado,CliPer4,Perso4,0,18,,1,Estado,0,0,,100,,,,,1,False,True
601,24,Mañana,CliPer5,Perso5,0,18,,1,Mañana,0,0,,100,,,,,1,False,True
602,24,Tarde,CliPer6,Perso6,0,18,,1,Tarde,0,0,,100,,,,,1,False,True
603,24,Noche,CliPer7,Perso7,0,18,,1,Noche,0,0,,100,,,,,0,False,True
604,11,Fecha Alarma,Fecha Alarma,fechacontacto,6,24,,0,Fecha Alarma,0,0,,100,,,,,1,False,True
605,1,Color,Color,backcolor,11,69,,0,Color,0,1,,24,,,,,0,False,True
606,1,Notas,SegNotas,notas0,19,17,,1,Notas,0,1,,200,,act.notas as notas0,,,0,False,True
607,12,Usuario Cliente,cliUsuario,usuariocli,0,27,,1,Usuario Cliente,0,0,,150,,,,,0,False,True
646,24,Merienda,CliPer9,Perso9,0,18,,1,,0,0,,100,,,,,0,False,True
647,24,Cena,CliPer10,Perso10,0,18,,1,,0,0,,100,,,,,0,False,True
648,24,Campo Libre 1,CliPer8,Perso8,0,18,,1,,0,0,,100,,,,,0,False,True
649,24,Campo LIbre 2,CliPer11,Perso11,0,18,,1,,0,0,,100,,,,,0,False,True
674,4,Fecha Alta Cliente,CliFechanacimiento|0,fechanacimiento,6,57,,1,Fecha Alta Cliente,0,0,visualizacion:200021|1501|-1,100,,,,,0,False,True
683,4,Notas,oporNotas,notas1,12,58,,1,Notas,0,0,,200,,,,,0,False,True
684,6,Estado Exp.,ExpEstado,estado,0,18,,1,Estado Exp.,0,0,,100,,,,,1,False,True
691,45,Almacén,Almacén,almacen,0,18,,0,Almacén,0,0,,100,,,,,1,False,True
694,6,Tipo Documento,Tipo Documento,clase,0,18,,0,Tipo Documento,0,0,,100,,,,,1,False,True
697,4,Hora Cierre,Hora Cierre,hora,2,18,,2,oporcli,0,0,,100,,oporcli.hora,,,0,False,True
698,11,Usuario,cliUsuario,nomsubusu,0,25,,1,Usuario,0,0,,100,,,,,1,False,True
699,1,Abogado Propio,Abogado Propio,abopropio,0,72,,0,Abogado Propio,0,1,procuradores=abogados,100,,prop.snombreabo as abopropio,1,null as abopropio,0,False,True
808,4,Documentos,Adjuntos,documentos,3,60,1:adjuntos,0,Documentos,0,0,,100,,"CASE WHEN (SELECT SUM(docus.doc) FROM ((SELECT COUNT('Documento Oportunidad') AS doc FROM [[instancia]advabousu[empresa]].dbo.opordcto OD LEFT JOIN [[instancia]advabousu[empresa]].dbo.PropiedadesAdjun P on P.idadjunOrigen = OD.id and P.idTablaOrigen = 9 WHERE icodopor = oporcli.icodopor)
			 UNION ALL (SELECT COUNT('Adjunto Oportunidad') as doc FROM [[instancia]advabousu[empresa]].dbo.oporadjun OA LEFT JOIN [[instancia]advabousu[empresa]].dbo.PropiedadesAdjun P on P.idadjunOrigen = OA.id and P.idTablaOrigen = 8 WHERE icodopor = oporcli.icodopor)
			 UNION ALL (SELECT COUNT('Adjunto del Historial') as doc FROM [[instancia]advabousu[empresa]].dbo.cliimage C join segcli S on C.icodcli = S.icodcli AND C.dfechaactuacion = S.dfechaact AND C.lineaactu = S.linea LEFT JOIN [[instancia]advabousu[empresa]].dbo.PropiedadesAdjun P on P.idadjunOrigen = C.idAdjun and P.idTablaOrigen = 6 WHERE S.icodopor = oporcli.icodopor)
			 UNION ALL (SELECT COUNT('Documento del Historial') as doc FROM [[instancia]advabousu[empresa]].dbo.clidcto C join segcli S on C.icodcli = S.icodcli AND C.fechaactuacion = S.dfechaact AND C.linea = S.linea LEFT JOIN [[instancia]advabousu[empresa]].dbo.PropiedadesAdjun P on P.idadjunOrigen = C.idAdjun and P.idTablaOrigen = 7 WHERE S.icodopor = oporcli.icodopor)
			 UNION ALL (SELECT COUNT('Documento MN') as doc FROM [[instancia]advabousu[empresa]].dbo.docs D JOIN oporcli O ON D.icodcli = O.icodcli AND D.fecha = O.dfecha and D.linea = O.linea LEFT JOIN [[instancia]advabousu[empresa]].dbo.PropiedadesAdjun P on P.idadjunOrigen = D.id and P.idTablaOrigen = 4 WHERE O.icodopor = oporcli.icodopor)
			) as docus
	)  > 0 	THEN 1 ELSE 0 END as documentos",,,0,False,True
809,1,Adjuntos,Adjuntos,adjuntos,13,8,,0,Adjuntos,0,1,,70,,,,,1,False,True
810,1,Documentos,Adjuntos,,14,74,,0,Documentos,0,1,bVerDocSeparadaHistorial,70,,,,,0,False,True
813,11,Núm. Póliza,Núm. Póliza,numpoliza,0,26,,0,Núm. Póliza,0,0,bversegven,100,,,,,1,False,True
814,11,Fecha Efecto,Fecha Efecto,fechaefecto,6,27,,0,Fecha Efecto,0,0,bversegven,100,,,,,0,False,True
815,11,Tipo Póliza,Tipo Póliza,tipopoliza,0,28,,0,Tipo Póliza,0,0,bversegven,100,,,,,0,False,True
816,11,Situacion Póliza,Situacion Póliza,situacionpoliza,0,29,,0,Situacion Póliza,0,0,bversegven,100,,,,,0,False,True
817,11,Fecha Anulación,Fecha Anulación,fechaanulacion,6,30,,0,Fecha Anulación,0,0,bversegven,100,,,,,0,False,True
818,11,Motivo Anulación,Motivo Anulación,motivoanulacion,0,31,,0,Motivo Anulación,0,0,bversegven,100,,,,,0,False,True
819,11,Num. Anulación,Num. Anulación,numanulacion,0,32,,0,Num. Anulación,0,0,bversegven,100,,,,,0,False,True
821,1,Centro,CentrosSingular,nombrecentro,0,76,,1,Centro,0,1,bvercentros,100,,centrospredef.sdescripcion as nombrecentro,,,0,False,True
822,4,Centro Ficha,CentrosFicha,nombrecentro,0,61,,1,Centro,0,0,bvercentros,100,,centrospredef.sdescripcion as nombrecentro,,,0,False,True
823,11,Centro,CentrosSingular,nombrecentro,0,33,,1,Centro,0,0,bvercentros,100,,,,,0,False,True
824,13,centro,CentrosSingular,nombrecentro,0,34,,1,centro,0,0,bvercentros,100,,,,,0,False,True
825,24,Centro,CentrosSingular,nombrecentro,0,18,,1,Centro,0,0,bvercentros,100,,,,,0,False,True
826,19,Centro,CentrosSingular,nombrecentro,0,80,,1,Centro,0,0,bvercentros,100,,,,,0,False,True
828,13,tarjeta socio,tarjeta socio,starjetasocio,4,36,si:si|*:no,0,tarjeta socio,0,0,bimptarjetasocio,100,,,,,0,False,True
837,6,facturada,Facturada,cuentafacturada,1,18,,0,facturada,0,0,,,,,,,1,True,False
839,6,unidades,Unidades,unidades,0,18,,0,unidades,0,0,,,,,,,1,True,False
859,11,Propietario,Propietario,propietario,0,34,,0,Propietario,0,0,bversegven,100,,,,,0,False,True
860,11,Conductor,Conductor,conductor,0,35,,0,Conductor,0,0,bversegven,100,,,,,0,False,True
861,1,Oportunidad,OportunidadSg,oportunidad,0,77,,1,Oportunidad,0,1,bvercontroloportunidad[AND]bveractuopor,100,,null as oportunidad,1,"case when isnull(o.tipooportunidad,0) = 0 then o.oportunidad else null end as oportunidad",0,False,True
862,1,Zona,CliZona|0,zona,0,78,,1,Zona,0,1,,100,,c.zona,,,0,False,True
863,1,Procedimiento,Tipo Procedimiento,procedimiento,0,79,,0,Procedimiento,0,1,bverprocedimiento,100,,procedi.procedimiento,1,null as procedimiento,0,False,True
864,19,Objetivo,Objetivo,sobjetivo,0,81,,0,Objetivo,0,0,,100,,,,,0,False,True
865,19,Estado,Estado,porestadofin,15,82,,0,Estado,0,0,,100,,,,,0,False,True
866,19,Ponderación,Ponderación,ponderacion,15,83,,0,Ponderación,0,0,,100,,,,,0,False,True
867,6,num. de cliente,Núm. Cliente,codigo,0,22,,0,num. de cliente,0,0,,100,,,,,0,False,True
919,1,Cargo,CliCargo|0,cargo,0,80,,1,,0,1,tipoficherocli:0:bverotrosdatoscargo,100,,c.cargo,,,0,False,True
920,1,Fax,clienfax,sfaxcli,0,81,,1,Fax,0,1,,100,,c.sfaxcli,,,0,False,True
937,6,facturar,Facturar,facturar,1,28,,0,facturar,0,0,,100,,,,,0,False,True
951,6,tipo cliente,Tipo Cliente,tipofichero,0,22,,0,tipo cliente,0,0,,100,,,,,0,False,True
952,6,naturaleza jurídica,naturjuridica,naturjuridica,0,23,,2,clientes,0,0,,100,,,,,0,False,True
975,13,Tipo Fichero,Tipo Fichero,tipocliente,0,18,,0,,0,0,,200,,0,,,0,False,True
1014,1,estado sala espera,Estado Sala Espera,iestado,4,83,1:en sala de espera|2:en consulta,0,estado sala espera,0,0,bversalaespera,100,,eventos.iestado,,,0,False,True
1015,1,hora entrada,Hora Entrada,horaentrada,2,84,,0,hora entrada,0,0,bversalaespera,100,,eventos.horaentrada,,,0,False,True
1016,1,hora salida,Hora Salida,horasalida,2,85,,0,hora salida,0,0,bversalaespera,100,,eventos.horasalida,,,0,False,True
1017,1,tiempo consulta,Tiempo Consulta,tiempoconsulta,5,86,,0,tiempo consulta,0,0,bversalaespera,100,,eventos.tiempoconsulta,,,0,False,True
1018,1,tiempo sala espera,Tiempo Sala Espera,tiemposalaespera,5,87,,0,tiempo sala espera,0,0,bversalaespera,100,,eventos.tiemposalaespera,,,0,False,True
1019,1,juzgado,Juzgado Principal,juzgado,0,88,,0,juzgado,0,0,procuradores=abogados,100,,"(select top (1) juzgado from [[instancia]advabousu[empresa]].dbo.expjuzga 
	left outer join [[instancia]advabousu[empresa]].dbo.juzgado on expjuzga.codjuzga=juzgado.codjuzga
	where expjuzga.numexp=e.inumexp and expjuzga.iyear=e.iyear order by expjuzga.principal desc ) as juzgado",1,null as juzgado,0,False,True
1020,1,Núm. auto,Autos,snumasunto,0,89,,0,núm. auto,0,0,procuradores=abogados,100,,e.snumasunto,1,null as snumasunto,0,False,True
1021,1,abogado contrario,Abogado Contrario,abocontrario,0,90,,0,abogado contrario,0,0,procuradores=abogados,100,,cont.snombreabo as abocontrario,1,null as abocontrario,0,False,True
1022,1,unidades,Unidades,unidad,0,91,,0,unidades,0,0,bunidad,100,,act.unidad,,,0,False,True
1023,1,núm trabajador,Núm. Trabajador,numtrabajador,0,92,,0,núm trabajador,0,0,bvertrabajador,100,,worker.codigo as numtrabajador,,,0,False,True
1024,1,nombre trabajador,Nombre Trabajador,nombretrabajador,0,93,,0,nombre trabajador,0,0,bvertrabajador,100,,worker.snombrecli as nombretrabajador,,,0,False,True
1025,1,eclipro estado 2,cliestado2|1,excliproestado2,0,94,,1,,0,0,desactivado,100,,exclipro.estado2 as excliproestado2,1,null as excliproestado2,0,False,True
1026,1,eclipro estado 3,cliestado3|1,excliproestado3,0,95,,1,,0,0,desactivado,100,,exclipro.estado3 as excliproestado3,1,null as excliproestado3,0,False,True
1027,1,eclipro estado 4,cliestado4|1,excliproestado4,0,96,,1,,0,0,desactivado,100,,exclipro.estado4 as excliproestado4,1,null as excliproestado4,0,False,True
1029,34,fecha alta,Fecha Alta,fechagasing,6,18,,0,Fecha Alta,0,0,,120,,0,,,1,False,True
1030,34,fecha previsión,Fecha Vencimiento,fecha,6,18,,0,Fecha Vencimiento,0,0,,120,,0,,,1,False,True
1031,34,cliente,Nombre,cliente,0,18,,0,Cliente,0,0,,200,,0,,,1,False,True
1032,34,concepto,Concepto,concepto,0,18,,0,Concepto,0,,,,,0,,,1,False,True
1033,34,forma de cobro,Forma de Cobro,formapago1,0,18,,0,Forma de Cobro,0,0,,100,,0,,,1,False,True
1034,34,total,Total,total,8,18,,0,Total,0,0,,,,0,,,1,False,True
1035,34,cobrado,Cobrado,realizada,3,18,:NoRealizada|0:NoRealizada|1:Realizada,0,Cobrado,0,0,,100,,0,,,1,False,True
1036,34,fecha cobro,Fecha Cobro,fecharealizada,6,18,,0,Fecha Cobro,0,0,,,,0,,,1,False,True
1037,34,tipo factura,Tipo Factura,tipofactura,0,18,,0,Tipo Factura,0,0,,,,0,,,1,False,True
1038,34,serie,Serie Factura,serie,0,18,,0,Serie,0,,,,,0,,,1,False,True
1039,34,núm factura,Núm. Factura,inumfact,0,18,,0,Núm Factura,0,0,,,,0,,,1,False,True
1040,34,fecha factura,Fecha Factura,fechafact,6,18,,0,Fecha Factura,0,0,,100,,0,,,1,False,True
1041,34,impagado,Impagado,impagado,3,18,:NoRealizada|0:NoRealizada|1:Realizada,0,Impagado,0,0,,100,,0,,,1,False,True
1042,34,importe impagado,Importe Impagado,importeimpagado,8,18,,0,Importe Impagado,0,0,,150,,0,,,1,False,True
1043,34,fecha impagado,Fecha Impagado,fechaimpagado,6,18,,0,Fecha Impagado,0,0,,,,0,,,1,False,True
1044,34,estado impagado,Estado Impagado,tipoimpago1,0,18,,0,Estado Impagado,0,0,,100,,0,,,1,False,True
1045,34,Teléfono,Teléfono,telefono1,0,18,,0,Teléfono,0,0,,120,,0,,,1,False,True
1046,34,correo electrónico,Correo Electrónico,email,0,18,,0,Correo Electrónico,0,0,,200,,0,,,1,False,True
1047,34,remesa,Remesado,estaremesado,3,18,:NoRealizada|0:NoRealizada|1:Realizada,0,Remesado,0,0,,100,,0,,,1,False,True
1049,34,banco,Banco,banco,0,20,,0,Banco,0,0,,,,0,,,1,False,True
1050,34,usuario,cliUsuario,nomsubusu,0,21,,1,Usuario,0,0,,,,0,,,1,False,True
1051,34,año factura,Año Factura,yearfact,0,22,,0,Año Factura,0,0,,,,0,,,1,False,True
1052,34,fechaaltacliente,Fecha Alta Cliente,fechaaltacliente,6,23,,0,Fecha Alta Cliente,0,0,,120,,0,,,1,False,True
1053,34,diario cobro,Diario Cobro,diariocobro,3,24,:NoRealizada|0:NoRealizada|1:Realizada,0,Diario Cobro,0,0,bverContPGC,100,,0,,,0,False,True
1054,34,diario impagado,Diario Impagado,diarioimpagado,3,25,:NoRealizada|0:NoRealizada|1:Realizada,0,Diario Impagado,0,0,bverContPGC,100,,0,,,0,False,True
1055,34,facturar,Facturar,facturar,3,26,:NoRealizada|0:NoRealizada|1:Realizada,0,Facturar,0,0,,100,,0,,,0,False,True
1056,34,tipologías factura 1,Tipologías Factura 1,tip1,0,27,,0,Tipologías Factura 1,0,0,,120,,0,,,0,False,True
1057,34,tipologías factura 2,Tipologías Factura 2,tip2,0,28,,0,Tipologías Factura 2,0,0,,120,,0,,,0,False,True
1058,34,tipologías factura 3,Tipologías Factura 3,tip3,0,29,,0,Tipologías Factura 3,0,0,,120,,0,,,0,False,True
1059,34,Cuenta Contable Cliente,Cuenta Contable Cliente,ctaacrcli,0,30,,0,Cuenta Contable Cliente,0,0,bverContPGC,,,0,,,0,False,True
1060,34,teléfono 2,Teléfono 2,telefono2,0,31,,0,Teléfono 2,0,0,,100,,0,,,0,False,True
1061,34,teléfono 3,Teléfono 3,telefono3,0,32,,0,Teléfono 3,0,0,,100,,0,,,0,False,True
1062,34,móvil,Móvil,movil,0,33,,0,Móvil,0,0,,100,,0,,,0,False,True
1063,34,centro,CentrosSingular,nombrecentro,0,34,,1,Centro,0,0,bvercentros,100,,0,,,0,False,True
1064,34,base imponible,Base Imponible,baseimp,8,35,,0,Base Imponible,0,0,,100,,0,,,0,False,True
1065,34,tarjeta socio,Tarjeta Socio,starjetasocio,4,36,si:si|*:no,0,Tarjeta Socio,0,0,bimptarjetasocio,100,,0,,,0,False,True
1066,34,colectivo ficha,Colectivo Ficha,perso88,0,37,,0,Colectivo Ficha,0,0,,100,,0,,,0,False,True
