id,dato,llave,valor,tabla
1,,estado,Abierta,oporcli
2,,estado,Cerrada,oporcli
3,,estado,Pospuesta,oporcli
4,,estado,Perdida,oporcli
5,,tipo,DESCUENTO,cuentas
6,,tipo,GASTO,cuentas
7,,tipo,HONORARIO,cuentas
8,,tipo,SUPLIDO,cuentas
18726,1,2504,0|53,FiltroConfig
18727,1,2505,0|54,FiltroConfig
18728,1,2506,0|55,FiltroConfig
18729,1,2507,0|56,FiltroConfig
18730,1,2508,0|57,FiltroConfig
18731,1,2509,0|58,FiltroConfig
18732,1,2510,0|59,FiltroConfig
18733,1,2511,0|60,FiltroConfig
18734,1,2512,0|61,FiltroConfig
18735,1,2513,0|62,FiltroConfig
18736,1,2514,0|63,FiltroConfig
18737,1,2515,0|64,FiltroConfig
18739,1,499,0|66,FiltroConfig
18740,1,522,0|43,FiltroConfig
18741,1,523,0|18,FiltroConfig
18742,1,524,0|69,FiltroConfig
18743,1,528,0|27,FiltroConfig
18744,1,39,1|5,FiltroConfig
18745,1,1,1|72,FiltroConfig
18746,1,11,0|73,FiltroConfig
18747,1,6,1|6,FiltroConfig
18748,1,20,0|75,FiltroConfig
18749,1,12,0|17,FiltroConfig
18750,1,135,0|77,FiltroConfig
18751,1,5,1|3,FiltroConfig
18752,1,225,0|79,FiltroConfig
18753,1,226,0|80,FiltroConfig
18754,1,293,0|56,FiltroConfig
18755,1,319,0|42,FiltroConfig
18756,1,348,0|54,FiltroConfig
18757,1,227,0|84,FiltroConfig
18758,1,228,0|85,FiltroConfig
18759,1,320,1|7,FiltroConfig
18760,1,229,0|87,FiltroConfig
18761,1,8,0|24,FiltroConfig
18762,1,7,0|55,FiltroConfig
18763,1,14,1|0,FiltroConfig
18764,1,230,0|91,FiltroConfig
18765,1,231,0|92,FiltroConfig
18766,1,232,0|93,FiltroConfig
18767,1,15,1|1,FiltroConfig
18768,1,16,0|11,FiltroConfig
18769,1,2,1|2,FiltroConfig
18770,1,13,1|8,FiltroConfig
18771,1,1836,0|98,FiltroConfig
18772,1,1837,0|99,FiltroConfig
18773,1,233,0|100,FiltroConfig
18774,1,234,0|101,FiltroConfig
18775,1,235,0|102,FiltroConfig
18776,1,17,0|12,FiltroConfig
18777,1,220,1|9,FiltroConfig
18779,1,165,0|28,FiltroConfig
18780,1,236,0|107,FiltroConfig
18781,1,347,0|53,FiltroConfig
18783,1,18,0|29,FiltroConfig
18784,1,10,0|23,FiltroConfig
18785,1,210,0|39,FiltroConfig
18786,1,40,0|14,FiltroConfig
18787,1,19,0|30,FiltroConfig
18788,1,9,0|45,FiltroConfig
18789,1,41,0|116,FiltroConfig
18791,1,42,0|118,FiltroConfig
18792,1,43,0|119,FiltroConfig
18793,1,44,0|120,FiltroConfig
18794,1,45,0|121,FiltroConfig
18795,1,211,0|122,FiltroConfig
18796,1,224,0|123,FiltroConfig
18797,1,318,0|124,FiltroConfig
18798,1,219,0|125,FiltroConfig
18799,1,212,0|126,FiltroConfig
18800,1,213,0|127,FiltroConfig
18801,1,214,0|128,FiltroConfig
18802,1,307,0|57,FiltroConfig
18803,1,308,0|52,FiltroConfig
18804,1,310,0|131,FiltroConfig
18805,1,311,0|132,FiltroConfig
18806,1,312,0|133,FiltroConfig
18807,1,313,0|134,FiltroConfig
18808,1,314,0|135,FiltroConfig
18809,1,315,0|46,FiltroConfig
18810,1,316,0|137,FiltroConfig
18811,1,317,0|138,FiltroConfig
18812,1,215,0|139,FiltroConfig
18813,1,217,0|140,FiltroConfig
18814,1,218,0|141,FiltroConfig
18815,1,222,0|142,FiltroConfig
18816,1,223,0|143,FiltroConfig
18817,1,216,0|144,FiltroConfig
18818,1,851,0|145,FiltroConfig
18819,1,1613,0|146,FiltroConfig
18820,1,1618,0|147,FiltroConfig
18821,1,1620,0|36,FiltroConfig
18822,1,1625,0|31,FiltroConfig
18823,1,1663,0|13,FiltroConfig
18824,1,1866,0|33,FiltroConfig
18827,,2,05/04/2023 14:46:26,UltimaActualizacion
19361,3,88,1|0|100,SystemDefaultColumnasConfig
19362,3,89,1|1|100,SystemDefaultColumnasConfig
19363,3,94,1|4|200,SystemDefaultColumnasConfig
19364,3,90,1|3|250,SystemDefaultColumnasConfig
19365,3,91,1|6|100,SystemDefaultColumnasConfig
19366,3,92,1|15|100,SystemDefaultColumnasConfig
19367,3,93,1|16|100,SystemDefaultColumnasConfig
19368,3,95,1|13|200,SystemDefaultColumnasConfig
19369,3,96,1|14|150,SystemDefaultColumnasConfig
19370,3,97,1|21|100,SystemDefaultColumnasConfig
19371,3,98,1|5|100,SystemDefaultColumnasConfig
19372,3,459,1|17|150,SystemDefaultColumnasConfig
19373,3,464,1|8|100,SystemDefaultColumnasConfig
19374,3,465,1|12|100,SystemDefaultColumnasConfig
19375,3,466,1|11|100,SystemDefaultColumnasConfig
19376,3,467,1|9|100,SystemDefaultColumnasConfig
19377,3,684,1|18|100,SystemDefaultColumnasConfig
19378,3,694,1|7|100,SystemDefaultColumnasConfig
19379,3,829,1|2|100,SystemDefaultColumnasConfig
19380,3,837,1|10|100,SystemDefaultColumnasConfig
19381,3,838,1|20|100,SystemDefaultColumnasConfig
19382,3,839,1|19|100,SystemDefaultColumnasConfig
19383,3,700,1|0|100,SystemDefaultColumnasConfig
19384,3,701,1|1|100,SystemDefaultColumnasConfig
19385,3,706,1|4|200,SystemDefaultColumnasConfig
19386,3,702,1|3|250,SystemDefaultColumnasConfig
19387,3,703,1|6|100,SystemDefaultColumnasConfig
19388,3,704,1|13|100,SystemDefaultColumnasConfig
19389,3,705,1|14|100,SystemDefaultColumnasConfig
19390,3,707,1|11|200,SystemDefaultColumnasConfig
19391,3,708,1|12|150,SystemDefaultColumnasConfig
19392,3,709,1|19|100,SystemDefaultColumnasConfig
19393,3,710,1|5|100,SystemDefaultColumnasConfig
19394,3,711,1|15|150,SystemDefaultColumnasConfig
19395,3,712,1|7|100,SystemDefaultColumnasConfig
19396,3,713,1|10|100,SystemDefaultColumnasConfig
19397,3,714,1|9|100,SystemDefaultColumnasConfig
19398,3,715,1|8|100,SystemDefaultColumnasConfig
19399,3,716,1|16|100,SystemDefaultColumnasConfig
19400,3,830,1|2|100,SystemDefaultColumnasConfig
19401,3,840,1|17|100,SystemDefaultColumnasConfig
19402,3,841,1|18|100,SystemDefaultColumnasConfig
19403,3,718,1|0|100,SystemDefaultColumnasConfig
19404,3,719,1|1|100,SystemDefaultColumnasConfig
19405,3,724,1|4|200,SystemDefaultColumnasConfig
19406,3,720,1|3|250,SystemDefaultColumnasConfig
19407,3,721,1|6|100,SystemDefaultColumnasConfig
19408,3,722,1|13|100,SystemDefaultColumnasConfig
19409,3,723,1|15|100,SystemDefaultColumnasConfig
19410,3,725,1|11|200,SystemDefaultColumnasConfig
19411,3,726,1|12|150,SystemDefaultColumnasConfig
19412,3,727,1|19|100,SystemDefaultColumnasConfig
19413,3,728,1|5|100,SystemDefaultColumnasConfig
19414,3,729,1|14|150,SystemDefaultColumnasConfig
19415,3,730,1|7|100,SystemDefaultColumnasConfig
19416,3,731,1|10|100,SystemDefaultColumnasConfig
19417,3,732,1|9|100,SystemDefaultColumnasConfig
19418,3,733,1|8|100,SystemDefaultColumnasConfig
19419,3,734,1|16|100,SystemDefaultColumnasConfig
19420,3,831,1|2|100,SystemDefaultColumnasConfig
19421,3,842,1|17|100,SystemDefaultColumnasConfig
19422,3,843,1|18|100,SystemDefaultColumnasConfig
19423,3,736,1|0|100,SystemDefaultColumnasConfig
19424,3,737,1|1|100,SystemDefaultColumnasConfig
19425,3,742,1|4|200,SystemDefaultColumnasConfig
19426,3,738,1|3|250,SystemDefaultColumnasConfig
19427,3,739,1|6|100,SystemDefaultColumnasConfig
19428,3,743,1|11|200,SystemDefaultColumnasConfig
19429,3,744,1|12|150,SystemDefaultColumnasConfig
19430,3,745,1|17|100,SystemDefaultColumnasConfig
19431,3,746,1|5|100,SystemDefaultColumnasConfig
19432,3,750,1|7|100,SystemDefaultColumnasConfig
19433,3,748,1|8|100,SystemDefaultColumnasConfig
19434,3,749,1|9|100,SystemDefaultColumnasConfig
19435,3,751,1|10|100,SystemDefaultColumnasConfig
19436,3,836,1|13|100,SystemDefaultColumnasConfig
19437,3,853,1|14|100,SystemDefaultColumnasConfig
19438,3,832,1|2|100,SystemDefaultColumnasConfig
19439,3,844,1|15|100,SystemDefaultColumnasConfig
19440,3,845,1|16|100,SystemDefaultColumnasConfig
19441,3,754,1|0|100,SystemDefaultColumnasConfig
19442,3,755,1|1|100,SystemDefaultColumnasConfig
19443,3,760,1|4|200,SystemDefaultColumnasConfig
19444,3,756,1|3|250,SystemDefaultColumnasConfig
19445,3,757,1|6|100,SystemDefaultColumnasConfig
19446,3,758,1|13|100,SystemDefaultColumnasConfig
19447,3,759,1|15|100,SystemDefaultColumnasConfig
19448,3,761,1|11|200,SystemDefaultColumnasConfig
19449,3,762,1|12|150,SystemDefaultColumnasConfig
19450,3,763,1|19|100,SystemDefaultColumnasConfig
19451,3,764,1|5|100,SystemDefaultColumnasConfig
19452,3,765,1|14|150,SystemDefaultColumnasConfig
19453,3,766,1|7|100,SystemDefaultColumnasConfig
19454,3,767,1|10|100,SystemDefaultColumnasConfig
19455,3,768,1|9|100,SystemDefaultColumnasConfig
19456,3,769,1|8|100,SystemDefaultColumnasConfig
19457,3,770,1|16|100,SystemDefaultColumnasConfig
19458,3,833,1|2|100,SystemDefaultColumnasConfig
19459,3,846,1|17|100,SystemDefaultColumnasConfig
19460,3,847,1|18|100,SystemDefaultColumnasConfig
19461,3,772,1|0|100,SystemDefaultColumnasConfig
19462,3,773,1|1|100,SystemDefaultColumnasConfig
19463,3,778,1|4|200,SystemDefaultColumnasConfig
19464,3,774,1|3|250,SystemDefaultColumnasConfig
19465,3,775,1|6|100,SystemDefaultColumnasConfig
19466,3,776,1|13|100,SystemDefaultColumnasConfig
19467,3,777,1|15|100,SystemDefaultColumnasConfig
19468,3,779,1|11|200,SystemDefaultColumnasConfig
19469,3,780,1|12|150,SystemDefaultColumnasConfig
19470,3,781,1|19|100,SystemDefaultColumnasConfig
19471,3,782,1|5|100,SystemDefaultColumnasConfig
19472,3,783,1|14|150,SystemDefaultColumnasConfig
19473,3,784,1|7|100,SystemDefaultColumnasConfig
19474,3,785,1|10|100,SystemDefaultColumnasConfig
19475,3,786,1|9|100,SystemDefaultColumnasConfig
19476,3,787,1|8|100,SystemDefaultColumnasConfig
19477,3,788,1|16|100,SystemDefaultColumnasConfig
19478,3,834,1|2|100,SystemDefaultColumnasConfig
19479,3,848,1|17|100,SystemDefaultColumnasConfig
19480,3,849,1|18|100,SystemDefaultColumnasConfig
19481,3,790,1|0|100,SystemDefaultColumnasConfig
19482,3,791,1|1|100,SystemDefaultColumnasConfig
19483,3,796,1|4|200,SystemDefaultColumnasConfig
19484,3,792,1|3|250,SystemDefaultColumnasConfig
19485,3,793,1|6|100,SystemDefaultColumnasConfig
19486,3,794,1|13|100,SystemDefaultColumnasConfig
19487,3,795,1|15|100,SystemDefaultColumnasConfig
19488,3,797,1|11|200,SystemDefaultColumnasConfig
19489,3,798,1|12|150,SystemDefaultColumnasConfig
19490,3,799,1|19|100,SystemDefaultColumnasConfig
19491,3,800,1|5|100,SystemDefaultColumnasConfig
19492,3,801,1|14|150,SystemDefaultColumnasConfig
19493,3,802,1|7|100,SystemDefaultColumnasConfig
19494,3,803,1|10|100,SystemDefaultColumnasConfig
19495,3,804,1|9|100,SystemDefaultColumnasConfig
19496,3,805,1|8|100,SystemDefaultColumnasConfig
19497,3,806,1|16|100,SystemDefaultColumnasConfig
19498,3,835,1|2|100,SystemDefaultColumnasConfig
19499,3,850,1|17|100,SystemDefaultColumnasConfig
19500,3,851,1|18|100,SystemDefaultColumnasConfig
19501,3,354,1|0|100,SystemDefaultColumnasConfig
19502,3,355,0|0|100,SystemDefaultColumnasConfig
19503,3,356,1|1|250,SystemDefaultColumnasConfig
19504,3,357,1|4|100,SystemDefaultColumnasConfig
19505,3,358,1|7|100,SystemDefaultColumnasConfig
19506,3,359,1|9|100,SystemDefaultColumnasConfig
19507,3,360,1|2|200,SystemDefaultColumnasConfig
19508,3,361,1|5|200,SystemDefaultColumnasConfig
19509,3,362,1|6|150,SystemDefaultColumnasConfig
19510,3,363,1|11|100,SystemDefaultColumnasConfig
19511,3,364,1|3|100,SystemDefaultColumnasConfig
19512,3,460,1|8|150,SystemDefaultColumnasConfig
19513,3,685,1|10|100,SystemDefaultColumnasConfig
19514,3,365,1|0|100,SystemDefaultColumnasConfig
19515,3,366,1|1|100,SystemDefaultColumnasConfig
19516,3,367,1|2|250,SystemDefaultColumnasConfig
19517,3,368,1|5|100,SystemDefaultColumnasConfig
19518,3,369,1|8|100,SystemDefaultColumnasConfig
19519,3,370,1|10|100,SystemDefaultColumnasConfig
19520,3,371,1|3|200,SystemDefaultColumnasConfig
19521,3,372,1|6|200,SystemDefaultColumnasConfig
19522,3,373,1|7|150,SystemDefaultColumnasConfig
19523,3,374,1|12|100,SystemDefaultColumnasConfig
19524,3,375,1|4|100,SystemDefaultColumnasConfig
19525,3,461,1|9|150,SystemDefaultColumnasConfig
19526,3,686,1|11|100,SystemDefaultColumnasConfig
19527,3,376,1|0|100,SystemDefaultColumnasConfig
19528,3,377,1|1|100,SystemDefaultColumnasConfig
19529,3,378,1|2|250,SystemDefaultColumnasConfig
19530,3,379,1|5|100,SystemDefaultColumnasConfig
19531,3,380,1|8|100,SystemDefaultColumnasConfig
19532,3,381,1|10|100,SystemDefaultColumnasConfig
19533,3,382,1|3|200,SystemDefaultColumnasConfig
19534,3,383,1|6|200,SystemDefaultColumnasConfig
19535,3,384,1|7|150,SystemDefaultColumnasConfig
19536,3,385,1|12|100,SystemDefaultColumnasConfig
19537,3,386,1|4|100,SystemDefaultColumnasConfig
19538,3,462,1|9|150,SystemDefaultColumnasConfig
19539,3,687,1|11|100,SystemDefaultColumnasConfig
19540,3,387,1|0|100,SystemDefaultColumnasConfig
19541,3,388,1|1|100,SystemDefaultColumnasConfig
19542,3,389,1|2|250,SystemDefaultColumnasConfig
19543,3,390,1|5|100,SystemDefaultColumnasConfig
19544,3,391,1|8|100,SystemDefaultColumnasConfig
19545,3,392,1|10|100,SystemDefaultColumnasConfig
19546,3,393,1|3|200,SystemDefaultColumnasConfig
19547,3,394,1|6|200,SystemDefaultColumnasConfig
19548,3,395,1|7|150,SystemDefaultColumnasConfig
19549,3,396,1|12|100,SystemDefaultColumnasConfig
19550,3,397,1|4|100,SystemDefaultColumnasConfig
19551,3,463,1|9|150,SystemDefaultColumnasConfig
19552,3,688,1|11|100,SystemDefaultColumnasConfig
19553,3,55,1|0,FiltroConfig
19554,3,346,1|1,FiltroConfig
19555,3,498,1|13,FiltroConfig
19557,3,508,1|7,FiltroConfig
19558,3,509,1|8,FiltroConfig
19559,3,510,1|9,FiltroConfig
19560,3,511,1|10,FiltroConfig
19561,3,512,1|11,FiltroConfig
19562,3,513,0|9,FiltroConfig
19563,3,514,0|10,FiltroConfig
19564,3,515,1|12,FiltroConfig
19568,3,57,1|0,FiltroConfig
19569,3,63,1|2,FiltroConfig
19570,3,64,1|4,FiltroConfig
19571,3,56,1|1,FiltroConfig
19573,3,62,1|22,FiltroConfig
19575,3,61,1|25,FiltroConfig
19576,3,341,1|14,FiltroConfig
19577,3,342,1|15,FiltroConfig
19580,3,58,1|5,FiltroConfig
19582,3,59,1|6,FiltroConfig
19584,3,483,1|17,FiltroConfig
19586,3,482,1|16,FiltroConfig
19588,,3,05/04/2023 14:46:29,UltimaActualizacion
19590,4,163,0|32|200,SystemDefaultColumnasConfig
19591,4,162,1|0|100,SystemDefaultColumnasConfig
19592,4,164,0|33|100,SystemDefaultColumnasConfig
19593,4,165,1|1|100,SystemDefaultColumnasConfig
19594,4,166,0|34|84,SystemDefaultColumnasConfig
19595,4,167,1|3|120,SystemDefaultColumnasConfig
19596,4,168,1|5|150,SystemDefaultColumnasConfig
19597,4,6332,1|4|120,SystemDefaultColumnasConfig
19598,4,6333,0|36|120,SystemDefaultColumnasConfig
19599,4,6334,0|22|120,SystemDefaultColumnasConfig
19600,4,169,1|7|60,SystemDefaultColumnasConfig
19601,4,170,1|6|122,SystemDefaultColumnasConfig
19602,4,171,0|35|140,SystemDefaultColumnasConfig
19603,4,172,0|18|60,SystemDefaultColumnasConfig
19604,4,173,0|24|100,SystemDefaultColumnasConfig
19605,4,174,1|9|177,SystemDefaultColumnasConfig
19606,4,175,0|0|100,SystemDefaultColumnasConfig
19607,4,4060,1|10|155,SystemDefaultColumnasConfig
19608,4,176,0|12|100,SystemDefaultColumnasConfig
19609,4,177,0|13|100,SystemDefaultColumnasConfig
19610,4,178,1|11|723,SystemDefaultColumnasConfig
19611,4,179,0|14|100,SystemDefaultColumnasConfig
19612,4,180,0|15|100,SystemDefaultColumnasConfig
19613,4,181,0|16|100,SystemDefaultColumnasConfig
19614,4,182,0|17|100,SystemDefaultColumnasConfig
19615,4,353,0|19|100,SystemDefaultColumnasConfig
19616,4,404,0|27|100,SystemDefaultColumnasConfig
19617,4,405,0|28|100,SystemDefaultColumnasConfig
19618,4,406,0|29|100,SystemDefaultColumnasConfig
19619,4,407,0|25|100,SystemDefaultColumnasConfig
19620,4,408,0|20|200,SystemDefaultColumnasConfig
19621,4,607,0|31|150,SystemDefaultColumnasConfig
19622,4,1069,0|30|100,SystemDefaultColumnasConfig
19623,4,3102,1|8|70,SystemDefaultColumnasConfig
19624,4,4990,0|26|100,SystemDefaultColumnasConfig
19625,4,6335,0|37|227,SystemDefaultColumnasConfig
19626,4,6336,0|38|120,SystemDefaultColumnasConfig
19627,4,86,0|0,FiltroConfig
19628,4,87,0|1,FiltroConfig
19629,4,88,0|2,FiltroConfig
19630,4,89,0|3,FiltroConfig
19631,4,90,1|5,FiltroConfig
19632,4,421,0|28,FiltroConfig
19633,4,606,1|0,FiltroConfig
19634,4,3691,1|1,FiltroConfig
19635,4,3692,1|2,FiltroConfig
19636,4,3693,1|15,FiltroConfig
19637,4,3694,1|14,FiltroConfig
19638,4,2713,1|3,FiltroConfig
19639,4,3690,0|12,FiltroConfig
19640,4,109,1|3,FiltroConfig
19641,4,108,1|4,FiltroConfig
19642,4,107,0|24,FiltroConfig
19643,4,105,1|7,FiltroConfig
19644,4,106,1|6,FiltroConfig
19645,4,103,1|10,FiltroConfig
19646,4,104,1|11,FiltroConfig
19647,4,101,0|27,FiltroConfig
19648,4,2715,1|9,FiltroConfig
19649,4,2716,1|8,FiltroConfig
19650,4,102,0|26,FiltroConfig
19651,4,99,0|23,FiltroConfig
19652,4,100,0|25,FiltroConfig
19653,4,98,1|12,FiltroConfig
19654,4,97,0|22,FiltroConfig
19655,4,96,0|16,FiltroConfig
19656,4,95,0|17,FiltroConfig
19657,4,94,0|18,FiltroConfig
19658,4,93,0|19,FiltroConfig
19659,4,91,0|21,FiltroConfig
19660,4,92,0|20,FiltroConfig
19661,4,2712,1|13,FiltroConfig
19663,,4,05/04/2023 14:46:29,UltimaActualizacion
19665,,5,05/04/2023 14:46:29,UltimaActualizacion
19667,6,110,1|0,FiltroConfig
19668,6,111,1|1,FiltroConfig
19669,6,112,1|2,FiltroConfig
19670,6,113,1|3,FiltroConfig
19671,6,114,0|4,FiltroConfig
19672,6,294,1|0,FiltroConfig
19673,6,295,0|6,FiltroConfig
19674,6,296,1|10,FiltroConfig
19675,6,297,1|8,FiltroConfig
19676,6,298,1|2,FiltroConfig
19677,6,299,0|10,FiltroConfig
19678,6,300,0|11,FiltroConfig
19679,6,301,0|12,FiltroConfig
19680,6,302,0|13,FiltroConfig
19681,6,303,0|14,FiltroConfig
19682,6,304,1|7,FiltroConfig
19683,6,305,0|16,FiltroConfig
19685,6,502,0|18,FiltroConfig
19686,6,505,0|19,FiltroConfig
19687,6,506,0|20,FiltroConfig
19688,6,573,1|9,FiltroConfig
19689,6,603,1|3,FiltroConfig
19690,6,604,0|23,FiltroConfig
19691,6,688,1|4,FiltroConfig
19692,6,689,1|5,FiltroConfig
19693,6,690,1|1,FiltroConfig
19694,6,240,0|5,FiltroConfig
19695,6,241,0|6,FiltroConfig
19696,6,1692,1|11,FiltroConfig
19697,6,1803,1|6,FiltroConfig
19698,6,116,1|12,FiltroConfig
19699,6,115,1|13,FiltroConfig
19700,6,2455,0|33,FiltroConfig
19701,6,124,1|14,FiltroConfig
19702,6,120,1|15,FiltroConfig
19703,6,122,1|16,FiltroConfig
19704,6,123,1|17,FiltroConfig
19705,6,129,1|18,FiltroConfig
19706,6,252,1|19,FiltroConfig
19707,6,125,1|20,FiltroConfig
19708,6,126,1|21,FiltroConfig
19709,6,251,1|22,FiltroConfig
19710,6,242,1|23,FiltroConfig
19711,6,243,1|24,FiltroConfig
19712,6,244,1|27,FiltroConfig
19713,6,1690,1|26,FiltroConfig
19714,6,1691,1|25,FiltroConfig
19715,6,245,1|28,FiltroConfig
19716,6,127,1|29,FiltroConfig
19717,6,128,1|30,FiltroConfig
19718,6,246,1|31,FiltroConfig
19719,6,247,1|32,FiltroConfig
19720,6,253,0|34,FiltroConfig
19721,6,248,0|35,FiltroConfig
19722,6,249,0|36,FiltroConfig
19723,6,250,0|37,FiltroConfig
19724,6,117,0|30,FiltroConfig
19725,6,118,0|31,FiltroConfig
19726,6,119,0|32,FiltroConfig
19727,6,130,0|33,FiltroConfig
19728,6,131,0|34,FiltroConfig
19729,6,132,0|35,FiltroConfig
19730,6,133,0|36,FiltroConfig
19731,6,121,0|37,FiltroConfig
19732,6,837,1|33,FiltroConfig
19733,6,183,1|0|120,SystemDefaultColumnasConfig
19734,6,184,1|1|120,SystemDefaultColumnasConfig
19735,6,185,1|2|200,SystemDefaultColumnasConfig
19736,6,186,1|3|178,SystemDefaultColumnasConfig
19737,6,187,1|4|100,SystemDefaultColumnasConfig
19738,6,188,1|5|100,SystemDefaultColumnasConfig
19739,6,189,1|6|60,SystemDefaultColumnasConfig
19740,6,190,1|7|100,SystemDefaultColumnasConfig
19741,6,200,1|8|100,SystemDefaultColumnasConfig
19742,6,196,1|9|100,SystemDefaultColumnasConfig
19743,6,197,1|10|100,SystemDefaultColumnasConfig
19744,6,198,1|11|84,SystemDefaultColumnasConfig
19745,6,193,1|12|100,SystemDefaultColumnasConfig
19746,6,403,1|13|124,SystemDefaultColumnasConfig
19747,6,194,1|14|100,SystemDefaultColumnasConfig
19748,6,195,1|15|100,SystemDefaultColumnasConfig
19749,6,975,0|0|100,SystemDefaultColumnasConfig
19750,6,2766,0|0|100,SystemDefaultColumnasConfig
19751,6,414,1|16|120,SystemDefaultColumnasConfig
19752,6,418,1|17|200,SystemDefaultColumnasConfig
19753,6,191,1|18|60,SystemDefaultColumnasConfig
19754,6,192,1|19|100,SystemDefaultColumnasConfig
19755,6,201,1|20|100,SystemDefaultColumnasConfig
19756,6,202,1|21|100,SystemDefaultColumnasConfig
19757,6,199,1|22|100,SystemDefaultColumnasConfig
19758,6,314,1|23|120,SystemDefaultColumnasConfig
19759,6,206,0|33|100,SystemDefaultColumnasConfig
19760,6,207,0|32|100,SystemDefaultColumnasConfig
19761,6,315,0|31|60,SystemDefaultColumnasConfig
19762,6,203,0|30|120,SystemDefaultColumnasConfig
19763,6,204,0|29|120,SystemDefaultColumnasConfig
19764,6,205,0|28|120,SystemDefaultColumnasConfig
19765,6,208,0|27|100,SystemDefaultColumnasConfig
19766,6,415,0|26|100,SystemDefaultColumnasConfig
19767,6,416,0|24|100,SystemDefaultColumnasConfig
19768,6,417,0|25|100,SystemDefaultColumnasConfig
19769,6,824,0|0|100,SystemDefaultColumnasConfig
19770,6,827,0|0|100,SystemDefaultColumnasConfig
19771,6,828,0|0|100,SystemDefaultColumnasConfig
19772,6,1089,0|0|100,SystemDefaultColumnasConfig
19773,6,2761,0|0|100,SystemDefaultColumnasConfig
19774,6,2762,0|0|100,SystemDefaultColumnasConfig
19775,6,1283,0|0|100,SystemDefaultColumnasConfig
19776,6,1284,0|0|100,SystemDefaultColumnasConfig
19777,6,1285,0|0|100,SystemDefaultColumnasConfig
19778,6,3021,0|0|100,SystemDefaultColumnasConfig
19779,6,1508,0|0|100,SystemDefaultColumnasConfig
19780,6,1570,0|0|100,SystemDefaultColumnasConfig
19782,,6,05/04/2023 14:46:29,UltimaActualizacion
19783,,7,05/04/2023 14:46:27,UltimaActualizacion
19832,,8,05/04/2023 14:46:29,UltimaActualizacion
19834,,12,05/04/2023 14:46:29,UltimaActualizacion
19836,,13,05/04/2023 14:46:27,UltimaActualizacion
19838,,15,05/04/2023 14:46:29,UltimaActualizacion
19840,,16,05/04/2023 14:46:29,UltimaActualizacion
19843,,17,05/04/2023 14:46:29,UltimaActualizacion
19845,,18,05/04/2023 14:46:29,UltimaActualizacion
19847,,20,05/04/2023 14:46:29,UltimaActualizacion
19849,,21,05/04/2023 14:46:29,UltimaActualizacion
19851,,22,05/04/2023 14:46:26,UltimaActualizacion
19853,,25,05/04/2023 14:46:26,UltimaActualizacion
19855,,26,05/04/2023 14:46:26,UltimaActualizacion
19857,,27,05/04/2023 14:46:26,UltimaActualizacion
19859,,28,05/04/2023 14:46:26,UltimaActualizacion
