id,id_linedcto,id_tabla,id_field,indice,numero,itabla,seccion
21471,306,32,40,17,,,
21472,306,45,319,18,,2,
21473,306,45,71,19,,2,
21474,306,45,358,20,,2,
21475,306,32,294,21,,,
21476,306,32,132,22,,,
21477,306,32,134,23,,,
21478,307,1,322,1,,,
21479,307,1,1,2,,,
21480,307,1,2,3,,,
21481,307,1,3,4,,,
21482,307,1,6,5,,,
21483,307,1,4,6,,,
21484,307,1,7,7,,,
21485,307,1,17,8,,,
21486,307,32,122,9,,,
21487,307,32,123,10,,,
21488,307,32,124,11,,,
21489,307,32,126,12,,,
21490,307,32,125,13,,,
21491,307,32,127,14,,,
21492,307,32,128,15,,,
21493,307,32,292,16,,,
21494,307,32,40,17,,,
21495,307,45,319,18,,2,
21496,307,45,71,19,,2,
21497,307,45,344,20,,2,
21498,307,45,357,21,,2,
21499,307,45,358,22,,2,
21500,307,32,306,23,,,
21501,307,32,134,24,,,
21502,308,1,322,1,,,
21503,308,1,1,2,,,
21504,308,1,2,3,,,
21505,308,1,3,4,,,
21506,308,1,6,5,,,
21507,308,1,4,6,,,
21508,308,1,7,7,,,
21509,308,1,17,8,,,
21510,308,32,122,9,,,
21511,308,32,123,10,,,
21512,308,32,124,11,,,
21513,308,32,126,12,,,
21514,308,32,125,13,,,
21515,308,32,127,14,,,
21516,308,32,128,15,,,
21517,308,32,292,16,,,
21518,308,32,40,17,,,
21519,308,45,319,18,,2,
21520,308,45,71,19,,2,
21521,308,45,344,20,,2,
21522,308,45,357,21,,2,
21523,308,45,358,22,,2,
21524,308,32,306,23,,,
21525,308,32,294,24,,,
21526,308,32,132,25,,,
21527,308,32,134,26,,,
21528,309,1,322,1,,,
21529,309,1,1,2,,,
21530,309,1,2,3,,,
21531,309,1,3,4,,,
21532,309,1,6,5,,,
21533,309,1,4,6,,,
21534,309,1,7,7,,,
21535,309,1,17,8,,,
21536,309,32,122,9,,,
21537,309,32,123,10,,,
21538,309,32,124,11,,,
21539,309,32,126,12,,,
21540,309,32,125,13,,,
21541,309,32,127,14,,,
21542,309,82,34,15,1,,
21543,309,32,128,16,,,
21544,309,32,292,17,,,
21545,309,32,40,18,,,
21546,309,45,319,19,,2,
21547,309,45,71,20,,2,
21548,309,45,344,21,,2,
21549,309,45,357,22,,2,
21550,309,45,358,23,,2,
21551,309,32,306,24,,,
21552,309,32,134,25,,,
21553,310,1,322,1,,,
21554,310,1,1,2,,,
21555,310,1,2,3,,,
21556,310,1,3,4,,,
21557,310,1,6,5,,,
21558,310,1,4,6,,,
21559,310,1,7,7,,,
21560,310,1,17,8,,,
21561,310,32,122,9,,,
21562,310,32,123,10,,,
21563,310,32,124,11,,,
21564,310,32,126,12,,,
21565,310,32,125,13,,,
21566,310,32,127,14,,,
21567,310,32,128,15,,,
21568,310,32,292,16,,,
21569,310,32,40,17,,,
21570,310,45,319,18,,2,
21571,310,45,71,19,,2,
21572,310,45,344,20,,2,
21573,310,45,357,21,,2,
21574,310,45,358,22,,2,
21575,310,32,306,23,,,
21576,310,32,134,24,,,
21577,311,1,322,1,,,
21578,311,1,1,2,,,
21579,311,1,2,3,,,
21580,311,1,3,4,,,
21581,311,1,6,5,,,
21582,311,1,4,6,,,
21583,311,1,7,7,,,
21584,311,1,17,8,,,
21585,311,32,122,9,,,
21586,311,32,123,10,,,
21587,311,32,124,11,,,
21588,311,32,126,12,,,
21589,311,32,125,13,,,
21590,311,32,127,14,,,
21591,311,32,128,15,,,
21592,311,32,292,16,,,
21593,311,32,40,17,,,
21594,311,32,359,18,,,
21595,311,32,360,19,,,
21596,311,32,361,20,,,
21597,311,32,362,21,,,
21598,311,32,363,22,,,
21599,311,32,364,23,,,
21600,311,45,319,24,,2,
21601,311,45,71,25,,2,
21602,311,45,358,26,,2,
21603,311,32,134,27,,,
21604,312,1,322,1,,,
21605,312,1,1,2,,,
21606,312,1,2,3,,,
21607,312,1,3,4,,,
21608,312,1,6,5,,,
21609,312,1,4,6,,,
21610,312,1,7,7,,,
21611,312,1,17,8,,,
21612,312,32,122,9,,,
21613,312,32,123,10,,,
21614,312,32,124,11,,,
21615,312,32,126,12,,,
21616,312,32,125,13,,,
21617,312,32,127,14,,,
21618,312,32,128,15,,,
21619,312,32,292,16,,,
21620,312,32,40,17,,,
21621,312,32,359,18,,,
21622,312,32,360,19,,,
21623,312,32,361,20,,,
21624,312,32,362,21,,,
21625,312,32,363,22,,,
21626,312,32,364,23,,,
21627,312,45,319,24,,2,
21628,312,45,71,25,,2,
21629,312,45,358,26,,2,
21630,312,32,134,27,,,
21631,313,1,322,1,,,
21632,313,1,1,2,,,
21633,313,1,2,3,,,
21634,313,1,3,4,,,
21635,313,1,6,5,,,
21636,313,1,4,6,,,
21637,313,1,7,7,,,
21638,313,1,17,8,,,
21639,313,32,122,9,,,
21640,313,32,123,10,,,
21641,313,32,124,11,,,
21642,313,32,126,12,,,
21643,313,32,125,13,,,
21644,313,32,127,14,,,
21645,313,32,128,15,,,
21646,313,32,292,16,,,
21647,313,32,40,17,,,
21648,313,45,323,18,,2,
21649,313,45,71,19,,2,
21650,313,45,358,20,,2,
21651,313,32,134,21,,,
21652,314,1,322,1,,,
21653,314,1,1,2,,,
21654,314,1,2,3,,,
21655,314,1,3,4,,,
21656,314,1,6,5,,,
21657,314,1,4,6,,,
21658,314,1,7,7,,,
21659,314,1,17,8,,,
21660,314,32,122,9,,,
21661,314,32,123,10,,,
21662,314,32,124,11,,,
21663,314,32,126,12,,,
21664,314,32,125,13,,,
21665,314,32,127,14,,,
21666,314,32,128,15,,,
21667,314,32,292,16,,,
21668,314,32,40,17,,,
21669,314,45,323,18,,2,
21670,314,45,71,19,,2,
21671,314,45,358,20,,2,
21672,314,32,306,21,,,
21673,314,32,294,22,,,
21674,314,32,134,23,,,
21675,315,1,322,1,,,
21676,315,1,1,2,,,
21677,315,1,2,3,,,
21678,315,1,3,4,,,
21679,315,1,6,5,,,
21680,315,1,4,6,,,
21681,315,1,7,7,,,
21682,315,1,17,8,,,
21683,315,32,122,9,,,
21684,315,32,123,10,,,
21685,315,32,124,11,,,
21686,315,32,126,12,,,
21687,315,32,125,13,,,
21688,315,32,127,14,,,
21689,315,32,128,15,,,
21690,315,32,292,16,,,
21691,315,32,40,17,,,
21692,315,45,323,18,,2,
21693,315,45,319,19,,2,
21694,315,45,71,20,,2,
21695,315,45,344,21,,2,
21696,315,45,357,22,,2,
21697,315,45,358,23,,2,
21698,315,32,306,24,,,
21699,315,32,294,25,,,
21700,315,32,134,26,,,
21701,316,1,322,1,,,
21702,316,1,1,2,,,
21703,316,1,2,3,,,
21704,316,1,3,4,,,
21705,316,1,6,5,,,
21706,316,1,4,6,,,
21707,316,1,7,7,,,
21708,316,1,17,8,,,
21709,316,4,34,9,,,
21710,316,4,72,10,,,
21711,316,4,72,11,,,
21712,316,71,342,12,,,
21713,316,71,324,13,,,
21714,316,71,325,14,,,
21715,316,1,4,15,,,
21716,316,1,337,16,,,
21717,316,1,1,17,,,
21718,316,4,34,18,,,
21719,317,1,322,1,,,
21720,317,1,1,2,,,
21721,317,1,2,3,,,
21722,317,1,3,4,,,
21723,317,1,6,5,,,
21724,317,1,4,6,,,
21725,317,1,7,7,,,
21726,317,1,17,8,,,
21727,317,4,34,9,,,
21728,317,4,72,10,,,
21729,317,4,352,11,,,
21730,317,85,34,12,1,,
21731,317,85,72,13,1,,
21732,317,1,1,14,,,
21733,317,4,72,15,,,
21734,317,1,2,16,,,
21735,317,4,34,17,,,
21736,317,4,72,18,,,
21737,317,1,1,19,,,
21738,317,1,1,20,,,
21739,317,1,4,21,,,
21740,317,1,337,22,,,
21741,318,1,322,1,,,
21742,318,1,1,2,,,
21743,318,1,2,3,,,
21744,318,1,3,4,,,
21745,318,1,6,5,,,
21746,318,1,4,6,,,
21747,318,1,7,7,,,
21748,318,1,17,8,,,
21749,318,1,1,9,,,
21750,318,1,2,10,,,
21751,318,1,3,11,,,
21752,318,1,6,12,,,
21753,318,1,4,13,,,
21754,318,1,7,14,,,
21755,318,1,17,15,,,
21756,318,4,34,16,,,
21757,318,4,72,17,,,
21758,318,4,73,18,,,
21759,318,4,75,19,,,
21760,318,4,74,20,,,
21761,318,1,1,21,,,
21762,318,1,1,22,,,
21763,318,1,1,23,,,
21764,318,1,4,25,,,
21765,318,1,5,26,,,
21766,318,1,337,27,,,
21767,318,4,34,28,,,
21768,319,1,322,1,,,
21769,319,1,1,2,,,
21770,319,1,2,3,,,
21771,319,1,3,4,,,
21772,319,1,6,5,,,
21773,319,1,4,6,,,
21774,319,1,7,7,,,
21775,319,1,17,8,,,
21776,319,4,34,9,,,
21777,319,4,72,10,,,
21778,319,4,73,11,,,
21779,319,4,74,12,,,
21780,319,4,75,13,,,
21781,319,46,128,14,,,
21782,319,46,40,15,,,
21783,319,86,71,16,,,
21784,319,86,319,17,,,
21785,319,86,344,18,,,
21786,319,86,129,19,,,
21787,319,46,294,20,,,
21788,319,46,132,21,,,
21789,319,46,134,22,,,
21790,320,1,322,1,,,
21791,320,1,1,2,,,
21792,320,1,2,3,,,
21793,320,1,3,4,,,
21794,320,1,6,5,,,
21795,320,1,4,6,,,
21796,320,1,7,7,,,
21797,320,1,17,8,,,
21798,320,4,34,9,,,
21799,320,4,72,10,,,
21800,320,4,73,11,,,
21801,320,4,74,12,,,
21802,320,4,75,13,,,
21803,320,70,347,14,,,
21804,320,70,292,15,,,
21805,320,70,270,16,,,
21806,320,78,367,17,,2,
21807,320,78,319,18,,2,
21808,320,78,137,19,,2,
21809,320,78,357,20,,2,
21810,320,78,315,21,,2,
21811,320,70,306,22,,,
21812,320,70,315,23,,,
21813,320,70,278,24,,,
21814,320,70,349,25,,,
21815,321,1,322,1,,,
21816,321,1,1,2,,,
21817,321,1,2,3,,,
21818,321,1,3,4,,,
21819,321,1,6,5,,,
21820,321,1,4,6,,,
21821,321,1,7,7,,,
21822,321,1,95,8,,,
21823,321,1,17,9,,,
21824,321,4,34,10,,,
21825,321,4,72,11,,,
21826,321,4,73,12,,,
21827,321,1,1,13,,,
21828,321,1,2,14,,,
21829,321,1,3,15,,,
21830,321,1,4,16,,,
21831,321,1,337,17,,,
21832,321,1,1,18,,,
21833,321,4,34,19,,,
21834,323,1,322,1,,,
21835,323,1,1,2,,,
21836,323,1,1,3,,,
21837,323,1,3,4,,,
21838,323,1,4,5,,,
21839,323,1,6,6,,,
21840,323,1,5,7,,,
21841,323,1,337,8,,,
21842,323,4,34,9,,,
21843,324,1,322,1,,,
21844,324,1,1,2,,,
21845,324,1,2,3,,,
21846,324,1,3,4,,,
21847,324,1,6,5,,,
21848,324,1,4,6,,,
21849,324,1,7,7,,,
21850,324,1,17,8,,,
21851,324,46,122,9,,,
21852,324,46,123,10,,,
21853,324,46,124,11,,,
21854,324,46,126,12,,,
21855,324,46,125,13,,,
21856,324,46,127,14,,,
21857,324,46,128,15,,,
21858,324,32,40,16,,,
21859,324,46,40,17,,,
21860,324,86,319,18,,2,
21861,324,86,71,19,,2,
21862,324,86,358,20,,2,
21863,324,46,134,21,,,
